"Date","USD","EUR","CNY","RUB"
"22.07.2001","146.7","126.16","17.72","5.02"
"23.07.2001","146.7","128.36","17.72","5.02"
"24.07.2001","146.7","128.36","17.72","5.02"
"25.07.2001","146.7","128.36","17.72","5.02"
"26.07.2001","146.7","128.36","17.72","5.02"
"27.07.2001","146.7","128.36","17.72","5.02"
"28.07.2001","146.7","128.36","17.72","5.02"
"29.07.2001","146.7","128.36","17.72","5.02"
"30.07.2001","146.8","129.18","17.74","5.02"
"31.07.2001","146.8","129.18","17.74","5.02"
"01.08.2001","146.8","129.18","17.74","5.02"
"02.08.2001","146.8","129.18","17.74","5.02"
"03.08.2001","146.8","129.18","17.74","5.02"
"04.08.2001","146.8","129.18","17.74","5.02"
"05.08.2001","146.8","129.18","17.74","5.02"
"06.08.2001","147.05","129.4","17.77","5.01"
"07.08.2001","147.05","129.4","17.77","5.01"
"08.08.2001","147.05","129.4","17.77","5.01"
"09.08.2001","147.05","129.4","17.77","5.01"
"10.08.2001","147.05","129.4","17.77","5.01"
"11.08.2001","147.05","129.4","17.77","5.01"
"12.08.2001","147.05","129.4","17.77","5.01"
"13.08.2001","147.1","131.95","17.77","5.01"
"14.08.2001","147.1","131.95","17.77","5.01"
"15.08.2001","147.1","131.95","17.77","5.01"
"16.08.2001","147.1","131.95","17.77","5.01"
"17.08.2001","147.1","131.95","17.77","5.01"
"18.08.2001","147.1","131.95","17.77","5.01"
"19.08.2001","147.1","131.95","17.77","5.01"
"20.08.2001","147.15","134.2","17.78","5.01"
"21.08.2001","147.15","134.2","17.78","5.01"
"22.08.2001","147.15","134.2","17.78","5.01"
"23.08.2001","147.15","134.2","17.78","5.01"
"24.08.2001","147.15","134.2","17.78","5.01"
"25.08.2001","147.15","134.2","17.78","5.01"
"26.08.2001","147.15","134.2","17.78","5.01"
"27.08.2001","147.15","135.38","17.78","5.01"
"28.08.2001","147.15","135.38","17.78","5.01"
"29.08.2001","147.15","135.38","17.78","5.01"
"30.08.2001","147.15","135.38","17.78","5.01"
"31.08.2001","147.15","135.38","17.78","5.01"
"01.09.2001","147.15","135.38","17.78","5.01"
"02.09.2001","147.15","135.38","17.78","5.01"
"03.09.2001","147.25","135.1","17.79","5.01"
"04.09.2001","147.25","135.1","17.79","5.01"
"05.09.2001","147.25","135.1","17.79","5.01"
"06.09.2001","147.25","135.1","17.79","5.01"
"07.09.2001","147.25","135.1","17.79","5.01"
"08.09.2001","147.25","135.1","17.79","5.01"
"09.09.2001","147.25","135.1","17.79","5.01"
"10.09.2001","147.5","132.46","17.82","5.01"
"11.09.2001","147.5","132.46","17.82","5.01"
"12.09.2001","147.5","132.46","17.82","5.01"
"13.09.2001","147.5","132.46","17.82","5.01"
"14.09.2001","147.5","132.46","17.82","5.01"
"15.09.2001","147.5","132.46","17.82","5.01"
"16.09.2001","147.5","132.46","17.82","5.01"
"17.09.2001","147.7","135.15","17.85","5.01"
"18.09.2001","147.7","135.15","17.85","5.01"
"19.09.2001","147.7","135.15","17.85","5.01"
"20.09.2001","147.7","135.15","17.85","5.01"
"21.09.2001","147.7","135.15","17.85","5.01"
"22.09.2001","147.7","135.15","17.85","5.01"
"23.09.2001","147.7","135.15","17.85","5.01"
"24.09.2001","147.7","135.88","17.85","5.02"
"25.09.2001","147.7","135.88","17.85","5.02"
"26.09.2001","147.7","135.88","17.85","5.02"
"27.09.2001","147.7","135.88","17.85","5.02"
"28.09.2001","147.7","135.88","17.85","5.02"
"29.09.2001","147.7","135.88","17.85","5.02"
"30.09.2001","147.7","135.88","17.85","5.02"
"01.10.2001","147.75","135.19","17.85","5.02"
"02.10.2001","147.75","135.19","17.85","5.02"
"03.10.2001","147.75","135.19","17.85","5.02"
"04.10.2001","147.75","135.19","17.85","5.02"
"05.10.2001","147.75","135.19","17.85","5.02"
"06.10.2001","147.75","135.19","17.85","5.02"
"07.10.2001","147.75","135.19","17.85","5.02"
"08.10.2001","147.9","135.77","17.87","5.02"
"09.10.2001","147.9","135.77","17.87","5.02"
"10.10.2001","147.9","135.77","17.87","5.02"
"11.10.2001","147.9","135.77","17.87","5.02"
"12.10.2001","147.9","135.77","17.87","5.02"
"13.10.2001","147.9","135.77","17.87","5.02"
"14.10.2001","147.9","135.77","17.87","5.02"
"15.10.2001","148","133.35","17.88","5.02"
"16.10.2001","148","133.35","17.88","5.02"
"17.10.2001","148","133.35","17.88","5.02"
"18.10.2001","148","133.35","17.88","5.02"
"19.10.2001","148","133.35","17.88","5.02"
"20.10.2001","148","133.35","17.88","5.02"
"21.10.2001","148","133.35","17.88","5.02"
"22.10.2001","148","133.2","17.88","5.02"
"23.10.2001","148","133.2","17.88","5.02"
"24.10.2001","148","133.2","17.88","5.02"
"25.10.2001","148","133.2","17.88","5.02"
"26.10.2001","148","133.2","17.88","5.02"
"27.10.2001","148","133.2","17.88","5.02"
"28.10.2001","148","133.2","17.88","5.02"
"29.10.2001","148.1","131.96","17.89","4.99"
"30.10.2001","148.1","131.96","17.89","4.99"
"31.10.2001","148.1","131.96","17.89","4.99"
"01.11.2001","148.1","131.96","17.89","4.99"
"02.11.2001","148.1","131.96","17.89","4.99"
"03.11.2001","148.1","131.96","17.89","4.99"
"04.11.2001","148.1","131.96","17.89","4.99"
"05.11.2001","148.3","133.62","17.92","4.99"
"06.11.2001","148.3","133.62","17.92","4.99"
"07.11.2001","148.3","133.62","17.92","4.99"
"08.11.2001","148.3","133.62","17.92","4.99"
"09.11.2001","148.3","133.62","17.92","4.99"
"10.11.2001","148.3","133.62","17.92","4.99"
"11.11.2001","148.3","133.62","17.92","4.99"
"12.11.2001","148.45","131.82","17.94","5"
"13.11.2001","148.45","131.82","17.94","5"
"14.11.2001","148.45","131.82","17.94","5"
"15.11.2001","148.45","131.82","17.94","5"
"16.11.2001","148.45","131.82","17.94","5"
"17.11.2001","148.45","131.82","17.94","5"
"18.11.2001","148.45","131.82","17.94","5"
"19.11.2001","148.55","130.72","17.95","4.98"
"20.11.2001","148.55","130.72","17.95","4.98"
"21.11.2001","148.55","130.72","17.95","4.98"
"22.11.2001","148.55","130.72","17.95","4.98"
"23.11.2001","148.55","130.72","17.95","4.98"
"24.11.2001","148.55","130.72","17.95","4.98"
"25.11.2001","148.55","130.72","17.95","4.98"
"26.11.2001","148.55","129.98","17.95","4.96"
"27.11.2001","148.55","129.98","17.95","4.96"
"28.11.2001","148.55","129.98","17.95","4.96"
"29.11.2001","148.55","129.98","17.95","4.96"
"30.11.2001","148.55","129.98","17.95","4.96"
"01.12.2001","148.55","129.98","17.95","4.96"
"02.12.2001","148.55","129.98","17.95","4.96"
"03.12.2001","148.75","131.5","17.97","4.97"
"04.12.2001","148.75","131.5","17.97","4.97"
"05.12.2001","148.75","131.5","17.97","4.97"
"06.12.2001","148.75","131.5","17.97","4.97"
"07.12.2001","148.75","131.5","17.97","4.97"
"08.12.2001","148.75","131.5","17.97","4.97"
"09.12.2001","148.75","131.5","17.97","4.97"
"10.12.2001","149.5","133.37","18.06","4.98"
"11.12.2001","149.5","133.37","18.06","4.98"
"12.12.2001","149.5","133.37","18.06","4.98"
"13.12.2001","149.5","133.37","18.06","4.98"
"14.12.2001","149.5","133.37","18.06","4.98"
"15.12.2001","149.5","133.37","18.06","4.98"
"16.12.2001","149.5","133.37","18.06","4.98"
"17.12.2001","149.9","134.91","18.11","4.94"
"18.12.2001","149.9","134.91","18.11","4.94"
"19.12.2001","149.9","134.91","18.11","4.94"
"20.12.2001","149.9","134.91","18.11","4.94"
"21.12.2001","149.9","134.91","18.11","4.94"
"22.12.2001","149.9","134.91","18.11","4.94"
"23.12.2001","149.9","134.91","18.11","4.94"
"24.12.2001","150.2","134.77","18.15","4.97"
"25.12.2001","150.2","134.77","18.15","4.97"
"26.12.2001","150.2","134.77","18.15","4.97"
"27.12.2001","150.2","134.77","18.15","4.97"
"28.12.2001","150.2","134.77","18.15","4.97"
"29.12.2001","150.2","134.77","18.15","4.97"
"30.12.2001","150.2","134.77","18.15","4.97"
"31.12.2001","150.2","134.77","18.15","4.97"
"01.01.2002","150.6","133.39","18.2","4.93"
"02.01.2002","150.6","133.39","18.2","4.93"
"03.01.2002","150.6","133.39","18.2","4.93"
"04.01.2002","150.6","133.39","18.2","4.93"
"05.01.2002","150.6","133.39","18.2","4.93"
"06.01.2002","150.6","133.39","18.2","4.93"
"07.01.2002","151","135.51","18.24","4.95"
"08.01.2002","151","135.51","18.24","4.95"
"09.01.2002","151","135.51","18.24","4.95"
"10.01.2002","151","135.51","18.24","4.95"
"11.01.2002","151","135.51","18.24","4.95"
"12.01.2002","151","135.51","18.24","4.95"
"13.01.2002","151","135.51","18.24","4.95"
"14.01.2002","151.2","134.79","18.27","4.95"
"15.01.2002","151.2","134.79","18.27","4.95"
"16.01.2002","151.2","134.79","18.27","4.95"
"17.01.2002","151.2","134.79","18.27","4.95"
"18.01.2002","151.2","134.79","18.27","4.95"
"19.01.2002","151.2","134.79","18.27","4.95"
"20.01.2002","151.2","134.79","18.27","4.95"
"21.01.2002","151.3","133.2","18.28","4.95"
"22.01.2002","151.3","133.2","18.28","4.95"
"23.01.2002","151.3","133.2","18.28","4.95"
"24.01.2002","151.3","133.2","18.28","4.95"
"25.01.2002","151.3","133.2","18.28","4.95"
"26.01.2002","151.3","133.2","18.28","4.95"
"27.01.2002","151.3","133.2","18.28","4.95"
"28.01.2002","151.3","132.63","18.28","4.94"
"29.01.2002","151.3","132.63","18.28","4.94"
"30.01.2002","151.3","132.63","18.28","4.94"
"31.01.2002","151.3","132.63","18.28","4.94"
"01.02.2002","151.3","132.63","18.28","4.94"
"02.02.2002","151.3","132.63","18.28","4.94"
"03.02.2002","151.3","132.63","18.28","4.94"
"04.02.2002","151.6","129.98","18.32","4.93"
"05.02.2002","151.6","129.98","18.32","4.93"
"06.02.2002","151.6","129.98","18.32","4.93"
"07.02.2002","151.6","129.98","18.32","4.93"
"08.02.2002","151.6","129.98","18.32","4.93"
"09.02.2002","151.6","129.98","18.32","4.93"
"10.02.2002","151.6","129.98","18.32","4.93"
"11.02.2002","151.75","132.23","18.33","4.93"
"12.02.2002","151.75","132.23","18.33","4.93"
"13.02.2002","151.75","132.23","18.33","4.93"
"14.02.2002","151.75","132.23","18.33","4.93"
"15.02.2002","151.75","132.23","18.33","4.93"
"16.02.2002","151.75","132.23","18.33","4.93"
"17.02.2002","151.75","132.23","18.33","4.93"
"18.02.2002","151.9","132.52","18.35","4.92"
"19.02.2002","151.9","132.52","18.35","4.92"
"20.02.2002","151.9","132.52","18.35","4.92"
"21.02.2002","151.9","132.52","18.35","4.92"
"22.02.2002","151.9","132.52","18.35","4.92"
"23.02.2002","151.9","132.52","18.35","4.92"
"24.02.2002","151.9","132.52","18.35","4.92"
"25.02.2002","151.9","131.97","18.35","4.91"
"26.02.2002","151.9","131.97","18.35","4.91"
"27.02.2002","151.9","131.97","18.35","4.91"
"28.02.2002","151.9","131.97","18.35","4.91"
"01.03.2002","151.9","131.97","18.35","4.91"
"02.03.2002","151.9","131.97","18.35","4.91"
"03.03.2002","151.9","131.97","18.35","4.91"
"04.03.2002","152.05","131.92","18.37","4.9"
"05.03.2002","152.05","131.92","18.37","4.9"
"06.03.2002","152.05","131.92","18.37","4.9"
"07.03.2002","152.05","131.92","18.37","4.9"
"08.03.2002","152.05","131.92","18.37","4.9"
"09.03.2002","152.05","131.92","18.37","4.9"
"10.03.2002","152.05","131.92","18.37","4.9"
"11.03.2002","152.1","133.73","18.38","4.89"
"12.03.2002","152.1","133.73","18.38","4.89"
"13.03.2002","152.1","133.73","18.38","4.89"
"14.03.2002","152.1","133.73","18.38","4.89"
"15.03.2002","152.1","133.73","18.38","4.89"
"16.03.2002","152.1","133.73","18.38","4.89"
"17.03.2002","152.1","133.73","18.38","4.89"
"18.03.2002","152.15","134.44","18.38","4.89"
"19.03.2002","152.15","134.44","18.38","4.89"
"20.03.2002","152.15","134.44","18.38","4.89"
"21.03.2002","152.15","134.44","18.38","4.89"
"22.03.2002","152.15","134.44","18.38","4.89"
"23.03.2002","152.15","134.44","18.38","4.89"
"24.03.2002","152.15","134.44","18.38","4.89"
"25.03.2002","152.2","134.41","18.39","4.88"
"26.03.2002","152.2","134.41","18.39","4.88"
"27.03.2002","152.2","134.41","18.39","4.88"
"28.03.2002","152.2","134.41","18.39","4.88"
"29.03.2002","152.2","134.41","18.39","4.88"
"30.03.2002","152.2","134.41","18.39","4.88"
"31.03.2002","152.2","134.41","18.39","4.88"
"01.04.2002","152.3","132.88","18.4","4.88"
"02.04.2002","152.3","132.88","18.4","4.88"
"03.04.2002","152.3","132.88","18.4","4.88"
"04.04.2002","152.3","132.88","18.4","4.88"
"05.04.2002","152.3","132.88","18.4","4.88"
"06.04.2002","152.3","132.88","18.4","4.88"
"07.04.2002","152.3","132.88","18.4","4.88"
"08.04.2002","152.5","133.94","18.42","4.88"
"09.04.2002","152.5","133.94","18.42","4.88"
"10.04.2002","152.5","133.94","18.42","4.88"
"11.04.2002","152.5","133.94","18.42","4.88"
"12.04.2002","152.5","133.94","18.42","4.88"
"13.04.2002","152.5","133.94","18.42","4.88"
"14.04.2002","152.5","133.94","18.42","4.88"
"15.04.2002","152.55","134.43","18.43","4.89"
"16.04.2002","152.55","134.43","18.43","4.89"
"17.04.2002","152.55","134.43","18.43","4.89"
"18.04.2002","152.55","134.43","18.43","4.89"
"19.04.2002","152.55","134.43","18.43","4.89"
"20.04.2002","152.55","134.43","18.43","4.89"
"21.04.2002","152.55","134.43","18.43","4.89"
"22.04.2002","152.7","135.96","18.45","4.9"
"23.04.2002","152.7","135.96","18.45","4.9"
"24.04.2002","152.7","135.96","18.45","4.9"
"25.04.2002","152.7","135.96","18.45","4.9"
"26.04.2002","152.7","135.96","18.45","4.9"
"27.04.2002","152.7","135.96","18.45","4.9"
"28.04.2002","152.7","135.96","18.45","4.9"
"29.04.2002","152.8","137.24","18.46","4.89"
"30.04.2002","152.8","137.24","18.46","4.89"
"01.05.2002","152.8","137.24","18.46","4.89"
"02.05.2002","152.8","137.24","18.46","4.89"
"03.05.2002","152.8","137.24","18.46","4.89"
"04.05.2002","152.8","137.24","18.46","4.89"
"05.05.2002","152.8","137.24","18.46","4.89"
"06.05.2002","152.9","138.15","18.47","4.9"
"07.05.2002","152.9","138.15","18.47","4.9"
"08.05.2002","152.9","138.15","18.47","4.9"
"09.05.2002","152.9","138.15","18.47","4.9"
"10.05.2002","152.9","138.15","18.47","4.9"
"11.05.2002","152.9","138.15","18.47","4.9"
"12.05.2002","152.9","138.15","18.47","4.9"
"13.05.2002","152.95","140.01","18.48","4.9"
"14.05.2002","152.95","140.01","18.48","4.9"
"15.05.2002","152.95","140.01","18.48","4.9"
"16.05.2002","152.95","140.01","18.48","4.9"
"17.05.2002","152.95","140.01","18.48","4.9"
"18.05.2002","152.95","140.01","18.48","4.9"
"19.05.2002","152.95","140.01","18.48","4.9"
"20.05.2002","152.9","139.77","18.47","4.89"
"21.05.2002","152.9","139.77","18.47","4.89"
"22.05.2002","152.9","139.77","18.47","4.89"
"23.05.2002","152.9","139.77","18.47","4.89"
"24.05.2002","152.9","139.77","18.47","4.89"
"25.05.2002","152.9","139.77","18.47","4.89"
"26.05.2002","152.9","139.77","18.47","4.89"
"27.05.2002","152.9","140.59","18.47","4.88"
"28.05.2002","152.9","140.59","18.47","4.88"
"29.05.2002","152.9","140.59","18.47","4.88"
"30.05.2002","152.9","140.59","18.47","4.88"
"31.05.2002","152.9","140.59","18.47","4.88"
"01.06.2002","152.9","140.59","18.47","4.88"
"02.06.2002","152.9","140.59","18.47","4.88"
"03.06.2002","153.1","143.36","18.5","4.89"
"04.06.2002","153.1","143.36","18.5","4.89"
"05.06.2002","153.1","143.36","18.5","4.89"
"06.06.2002","153.1","143.36","18.5","4.89"
"07.06.2002","153.1","143.36","18.5","4.89"
"08.06.2002","153.1","143.36","18.5","4.89"
"09.06.2002","153.1","143.36","18.5","4.89"
"10.06.2002","153.1","144.83","18.5","4.87"
"11.06.2002","153.1","144.83","18.5","4.87"
"12.06.2002","153.1","144.83","18.5","4.87"
"13.06.2002","153.1","144.83","18.5","4.87"
"14.06.2002","153.1","144.83","18.5","4.87"
"15.06.2002","153.1","144.83","18.5","4.87"
"16.06.2002","153.1","144.83","18.5","4.87"
"17.06.2002","153.1","144.27","18.5","4.87"
"18.06.2002","153.1","144.27","18.5","4.87"
"19.06.2002","153.1","144.27","18.5","4.87"
"20.06.2002","153.1","144.27","18.5","4.87"
"21.06.2002","153.1","144.27","18.5","4.87"
"22.06.2002","153.1","144.27","18.5","4.87"
"23.06.2002","153.1","144.27","18.5","4.87"
"24.06.2002","153.1","147.89","18.5","4.86"
"25.06.2002","153.1","147.89","18.5","4.86"
"26.06.2002","153.1","147.89","18.5","4.86"
"27.06.2002","153.1","147.89","18.5","4.86"
"28.06.2002","153.1","147.89","18.5","4.86"
"29.06.2002","153.1","147.89","18.5","4.86"
"30.06.2002","153.1","147.89","18.5","4.86"
"01.07.2002","153.15","151.57","18.5","4.86"
"02.07.2002","153.15","151.57","18.5","4.86"
"03.07.2002","153.15","151.57","18.5","4.86"
"04.07.2002","153.15","151.57","18.5","4.86"
"05.07.2002","153.15","151.57","18.5","4.86"
"06.07.2002","153.15","151.57","18.5","4.86"
"07.07.2002","153.15","151.57","18.5","4.86"
"08.07.2002","153.4","149.38","18.53","4.86"
"09.07.2002","153.4","149.38","18.53","4.86"
"10.07.2002","153.4","149.38","18.53","4.86"
"11.07.2002","153.4","149.38","18.53","4.86"
"12.07.2002","153.4","149.38","18.53","4.86"
"13.07.2002","153.4","149.38","18.53","4.86"
"14.07.2002","153.4","149.38","18.53","4.86"
"15.07.2002","153.65","152.01","18.56","4.87"
"16.07.2002","153.65","152.01","18.56","4.87"
"17.07.2002","153.65","152.01","18.56","4.87"
"18.07.2002","153.65","152.01","18.56","4.87"
"19.07.2002","153.65","152.01","18.56","4.87"
"20.07.2002","153.65","152.01","18.56","4.87"
"21.07.2002","153.65","152.01","18.56","4.87"
"22.07.2002","153.7","156.16","18.57","4.87"
"23.07.2002","153.7","156.16","18.57","4.87"
"24.07.2002","153.7","156.16","18.57","4.87"
"25.07.2002","153.7","156.16","18.57","4.87"
"26.07.2002","153.7","156.16","18.57","4.87"
"27.07.2002","153.7","156.16","18.57","4.87"
"28.07.2002","153.7","156.16","18.57","4.87"
"29.07.2002","153.85","153.87","18.59","4.88"
"30.07.2002","153.85","153.87","18.59","4.88"
"31.07.2002","153.85","153.87","18.59","4.88"
"01.08.2002","153.85","153.87","18.59","4.88"
"02.08.2002","153.85","153.87","18.59","4.88"
"03.08.2002","153.85","153.87","18.59","4.88"
"04.08.2002","153.85","153.87","18.59","4.88"
"05.08.2002","154.05","152.17","18.61","4.88"
"06.08.2002","154.05","152.17","18.61","4.88"
"07.08.2002","154.05","152.17","18.61","4.88"
"08.08.2002","154.05","152.17","18.61","4.88"
"09.08.2002","154.05","152.17","18.61","4.88"
"10.08.2002","154.05","152.17","18.61","4.88"
"11.08.2002","154.05","152.17","18.61","4.88"
"12.08.2002","154.1","149.26","18.62","4.88"
"13.08.2002","154.1","149.26","18.62","4.88"
"14.08.2002","154.1","149.26","18.62","4.88"
"15.08.2002","154.1","149.26","18.62","4.88"
"16.08.2002","154.1","149.26","18.62","4.88"
"17.08.2002","154.1","149.26","18.62","4.88"
"18.08.2002","154.1","149.26","18.62","4.88"
"19.08.2002","154.1","150.97","18.62","4.88"
"20.08.2002","154.1","150.97","18.62","4.88"
"21.08.2002","154.1","150.97","18.62","4.88"
"22.08.2002","154.1","150.97","18.62","4.88"
"23.08.2002","154.1","150.97","18.62","4.88"
"24.08.2002","154.1","150.97","18.62","4.88"
"25.08.2002","154.1","150.97","18.62","4.88"
"26.08.2002","154.15","149.51","18.62","4.88"
"27.08.2002","154.15","149.51","18.62","4.88"
"28.08.2002","154.15","149.51","18.62","4.88"
"29.08.2002","154.15","149.51","18.62","4.88"
"31.08.2002","154.15","149.51","18.62","4.88"
"01.09.2002","154.15","149.51","18.62","4.88"
"02.09.2002","154.35","151.97","18.65","4.88"
"03.09.2002","154.35","151.97","18.65","4.88"
"04.09.2002","154.35","151.97","18.65","4.88"
"05.09.2002","154.35","151.97","18.65","4.88"
"06.09.2002","154.35","151.97","18.65","4.88"
"07.09.2002","154.35","151.97","18.65","4.88"
"08.09.2002","154.35","151.97","18.65","4.88"
"09.09.2002","154.45","153.18","18.66","4.88"
"10.09.2002","154.45","153.18","18.66","4.88"
"11.09.2002","154.45","153.18","18.66","4.88"
"12.09.2002","154.45","153.18","18.66","4.88"
"13.09.2002","154.45","153.18","18.66","4.88"
"14.09.2002","154.45","153.18","18.66","4.88"
"15.09.2002","154.45","153.18","18.66","4.88"
"16.09.2002","154.45","151.52","18.66","4.88"
"17.09.2002","154.45","151.52","18.66","4.88"
"18.09.2002","154.45","151.52","18.66","4.88"
"19.09.2002","154.45","151.52","18.66","4.88"
"20.09.2002","154.45","151.52","18.66","4.88"
"21.09.2002","154.45","151.52","18.66","4.88"
"22.09.2002","154.45","151.52","18.66","4.88"
"23.09.2002","154.45","152.12","18.68","4.88"
"24.09.2002","154.45","152.12","18.68","4.88"
"25.09.2002","154.45","152.12","18.68","4.88"
"26.09.2002","154.45","152.12","18.68","4.88"
"27.09.2002","154.45","152.12","18.68","4.88"
"28.09.2002","154.45","152.12","18.68","4.88"
"29.09.2002","154.45","152.12","18.68","4.88"
"30.09.2002","154.55","151.18","18.67","4.88"
"01.10.2002","154.55","151.18","18.67","4.88"
"02.10.2002","154.55","151.18","18.67","4.88"
